职位名称：测试工程师, 薪资：5-10K, 公司：信力时代, 人数：500-999人
职位名称：测试工程师, 薪资：9-14K, 公司：文德数慧, 人数：1000-9999人
职位名称：测试工程师, 薪资：15-25K, 公司：搜狗, 人数：500-999人
职位名称：高级测试工程师, 薪资：18-28K, 公司：闪送, 人数：100-499人
职位名称：测试工程师, 薪资：12-18K, 公司：有书, 人数：0-20人
职位名称：医疗器械测试工程师, 薪资：4-6K, 公司：水木中晖, 人数：500-999人
职位名称：硬件测试工程师, 薪资：8-13K, 公司：尚能联创, 人数：100-499人
职位名称：测试工程师, 薪资：10-20K, 公司：好大夫在线, 人数：100-499人
职位名称：测试工程师, 薪资：15-30K, 公司：唱吧, 人数：500-999人
职位名称：测试工程师, 薪资：8-12K, 公司：中科柏诚, 人数：100-499人
职位名称：APP测试工程师, 薪资：8-12K, 公司：文思海辉技术有限公司, 人数：10000人以上
职位名称：中高级测试工程师, 薪资：14-18K, 公司：AnG, 人数：500-999人
职位名称：高, 薪资：15-30K, 公司：衣二三, 人数：500-999人
职位名称：级, 薪资：20-30K, 公司：京东数字科技, 人数：1000-9999人
职位名称：测, 薪资：20-40K, 公司：京东云, 人数：1000-9999人
